"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/25/2015","54","PM2.5","New Garden","42-029-0100","AQS"
"04/26/2015","48","Ozone","BCSP","10-003-1010","AQS"
"04/27/2015","46","PM2.5","New Garden","42-029-0100","AQS"
"04/28/2015","48","Ozone","BCSP","10-003-1010","AQS"
"04/29/2015","64","Ozone","BCSP","10-003-1010","AQS"
"04/30/2015","56","PM2.5","New Garden","42-029-0100","AQS"
"05/01/2015","37","Ozone","Ancora State Hospital","34-007-1001","AQS"
"05/02/2015","54","PM2.5","New Garden","42-029-0100","AQS"
"05/03/2015","84","Ozone","BCSP","10-003-1010","AQS"
"05/04/2015","90","Ozone","BCSP","10-003-1010","AQS"
"05/05/2015","97","Ozone","BCSP","10-003-1010","AQS"
"05/06/2015","71","Ozone","Lums Pond","10-003-1007","AQS"
