"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"04/16/2013","43","","Earhart","48-113-0061","AQS"
"04/22/2013","32","","Earhart","48-113-0061","AQS"
"04/28/2013","20","","Earhart","48-113-0061","AQS"
"05/04/2013","30","","Earhart","48-113-0061","AQS"
"05/10/2013","30","","Earhart","48-113-0061","AQS"
"05/16/2013","28","","Stage Coach","48-439-3010","AQS"
"05/22/2013","24","","Earhart","48-113-0061","AQS"
"05/28/2013","29","","Earhart","48-113-0061","AQS"
"06/03/2013","28","","Earhart","48-113-0061","AQS"
"06/09/2013","16","","Earhart","48-113-0061","AQS"
"06/15/2013","26","","Convention Center","48-113-0050","AQS"
"06/21/2013","62","","Earhart","48-113-0061","AQS"
"06/27/2013","52","","Convention Center","48-113-0050","AQS"
"07/03/2013","31","","Convention Center","48-113-0050","AQS"
"07/09/2013","33","","Earhart","48-113-0061","AQS"
"07/15/2013","24","","Earhart","48-113-0061","AQS"
"07/21/2013","37","","Convention Center","48-113-0050","AQS"
"07/27/2013","33","","Convention Center","48-113-0050","AQS"
"08/02/2013","55","","Convention Center","48-113-0050","AQS"
"08/08/2013","71","","Earhart","48-113-0061","AQS"
"08/14/2013","70","","Convention Center","48-113-0050","AQS"
"08/20/2013","37","","Convention Center","48-113-0050","AQS"
"08/26/2013","31","","Convention Center","48-113-0050","AQS"
"09/01/2013","59","","Convention Center","48-113-0050","AQS"
"09/07/2013","31","","Convention Center","48-113-0050","AQS"
"09/13/2013","37","","Earhart","48-113-0061","AQS"
"09/19/2013","44","","Convention Center","48-113-0050","AQS"
"09/25/2013","46","","Earhart","48-113-0061","AQS"
"10/01/2013","27","","Convention Center","48-113-0050","AQS"
"10/07/2013","27","","Earhart","48-113-0061","AQS"
"10/13/2013","18","","Convention Center","48-113-0050","AQS"
"10/19/2013","30","","Convention Center","48-113-0050","AQS"
"10/25/2013","30","","Convention Center","48-113-0050","AQS"
"10/31/2013","34","","Convention Center","48-113-0050","AQS"
"11/06/2013","39","","Convention Center","48-113-0050","AQS"
"11/12/2013","28","","Convention Center","48-113-0050","AQS"
"11/18/2013","25","","Earhart","48-113-0061","AQS"
"11/24/2013","7","","Earhart","48-113-0061","AQS"
